parentEventID,eventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,eventDate,country,countryCode,locality,decimalLatitude,decimalLongitude,geodeticDatum,dynamicProperties
6564-3,6564-3.3,point count,2.5,minute,3/7/15 8:42,Puerto Rico,PR,Orocovis VIII,18.17583,-66.42419,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6564-3,6564-3.4,point count,2.5,minute,3/7/15 8:48,Puerto Rico,PR,Orocovis VIII,18.17583,-66.42419,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6564-4,6564-4.1,point count,2.5,minute,3/7/15 9:06,Puerto Rico,PR,Orocovis VIII,18.17528,-66.4242,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6564-4,6564-4.2,point count,2.5,minute,3/7/15 9:11,Puerto Rico,PR,Orocovis VIII,18.17528,-66.4242,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6564-4,6564-4.3,point count,2.5,minute,3/7/15 9:17,Puerto Rico,PR,Orocovis VIII,18.17528,-66.4242,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6564-4,6564-4.4,point count,2.5,minute,3/7/15 9:23,Puerto Rico,PR,Orocovis VIII,18.17528,-66.4242,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6564-5,6564-5.1,point count,2.5,minute,3/7/15 9:51,Puerto Rico,PR,Orocovis VIII,18.17668,-66.42578,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6564-5,6564-5.2,point count,2.5,minute,3/7/15 9:56,Puerto Rico,PR,Orocovis VIII,18.17668,-66.42578,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6564-5,6564-5.3,point count,2.5,minute,3/7/15 10:00,Puerto Rico,PR,Orocovis VIII,18.17668,-66.42578,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6564-5,6564-5.4,point count,2.5,minute,3/7/15 10:05,Puerto Rico,PR,Orocovis VIII,18.17668,-66.42578,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6571-1,6571-1.1,point count,2.5,minute,3/9/15 6:59,Puerto Rico,PR,Barranquitas II,18.1746,-66.36275,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6571-1,6571-1.2,point count,2.5,minute,3/9/15 7:04,Puerto Rico,PR,Barranquitas II,18.1746,-66.36275,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6571-1,6571-1.3,point count,2.5,minute,3/9/15 7:08,Puerto Rico,PR,Barranquitas II,18.1746,-66.36275,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6571-1,6571-1.4,point count,2.5,minute,3/9/15 7:14,Puerto Rico,PR,Barranquitas II,18.1746,-66.36275,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6571-2,6571-2.1,point count,2.5,minute,3/9/15 7:30,Puerto Rico,PR,Barranquitas II,18.17312,-66.36327,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6571-2,6571-2.2,point count,2.5,minute,3/9/15 7:34,Puerto Rico,PR,Barranquitas II,18.17312,-66.36327,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6571-2,6571-2.3,point count,2.5,minute,3/9/15 7:38,Puerto Rico,PR,Barranquitas II,18.17312,-66.36327,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6571-2,6571-2.4,point count,2.5,minute,3/9/15 7:43,Puerto Rico,PR,Barranquitas II,18.17312,-66.36327,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6571-3,6571-3.1,point count,2.5,minute,3/9/15 8:00,Puerto Rico,PR,Barranquitas II,18.17197,-66.36152,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6571-3,6571-3.2,point count,2.5,minute,3/9/15 8:05,Puerto Rico,PR,Barranquitas II,18.17197,-66.36152,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6571-3,6571-3.3,point count,2.5,minute,3/9/15 8:11,Puerto Rico,PR,Barranquitas II,18.17197,-66.36152,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6571-3,6571-3.4,point count,2.5,minute,3/9/15 8:17,Puerto Rico,PR,Barranquitas II,18.17197,-66.36152,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6571-4,6571-4.1,point count,2.5,minute,3/9/15 8:34,Puerto Rico,PR,Barranquitas II,18.17125,-66.36742,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6571-4,6571-4.2,point count,2.5,minute,3/9/15 8:39,Puerto Rico,PR,Barranquitas II,18.17125,-66.36742,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6571-4,6571-4.3,point count,2.5,minute,3/9/15 8:43,Puerto Rico,PR,Barranquitas II,18.17125,-66.36742,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6571-4,6571-4.4,point count,2.5,minute,3/9/15 8:48,Puerto Rico,PR,Barranquitas II,18.17125,-66.36742,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6716-1,6716-1.1,point count,2.5,minute,3/24/15 6:19,Puerto Rico,PR,Jayuya IV,18.16893,-66.59574,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6716-1,6716-1.2,point count,2.5,minute,3/24/15 6:26,Puerto Rico,PR,Jayuya IV,18.16893,-66.59574,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6716-1,6716-1.3,point count,2.5,minute,3/24/15 6:31,Puerto Rico,PR,Jayuya IV,18.16893,-66.59574,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6716-1,6716-1.4,point count,2.5,minute,3/24/15 6:36,Puerto Rico,PR,Jayuya IV,18.16893,-66.59574,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6716-2,6716-2.1,point count,2.5,minute,3/24/15 6:57,Puerto Rico,PR,Jayuya IV,18.16944,-66.59785,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6716-2,6716-2.2,point count,2.5,minute,3/24/15 7:02,Puerto Rico,PR,Jayuya IV,18.16944,-66.59785,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6716-2,6716-2.3,point count,2.5,minute,3/24/15 7:07,Puerto Rico,PR,Jayuya IV,18.16944,-66.59785,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6716-2,6716-2.4,point count,2.5,minute,3/24/15 7:13,Puerto Rico,PR,Jayuya IV,18.16944,-66.59785,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6716-3,6716-3.1,point count,2.5,minute,3/24/15 7:29,Puerto Rico,PR,Jayuya IV,18.16731,-66.59753,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6716-3,6716-3.2,point count,2.5,minute,3/24/15 7:35,Puerto Rico,PR,Jayuya IV,18.16731,-66.59753,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6716-3,6716-3.3,point count,2.5,minute,3/24/15 7:39,Puerto Rico,PR,Jayuya IV,18.16731,-66.59753,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6716-3,6716-3.4,point count,2.5,minute,3/24/15 7:45,Puerto Rico,PR,Jayuya IV,18.16731,-66.59753,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6716-4,6716-4.1,point count,2.5,minute,3/24/15 8:08,Puerto Rico,PR,Jayuya IV,18.16613,-66.59914,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6716-4,6716-4.2,point count,2.5,minute,3/24/15 8:13,Puerto Rico,PR,Jayuya IV,18.16613,-66.59914,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6716-4,6716-4.3,point count,2.5,minute,3/24/15 8:17,Puerto Rico,PR,Jayuya IV,18.16613,-66.59914,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6716-4,6716-4.4,point count,2.5,minute,3/24/15 8:22,Puerto Rico,PR,Jayuya IV,18.16613,-66.59914,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6716-5,6716-5.1,point count,2.5,minute,3/24/15 8:43,Puerto Rico,PR,Jayuya IV,18.16429,-66.59958,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6716-5,6716-5.2,point count,2.5,minute,3/24/15 8:49,Puerto Rico,PR,Jayuya IV,18.16429,-66.59958,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6716-5,6716-5.3,point count,2.5,minute,3/24/15 8:53,Puerto Rico,PR,Jayuya IV,18.16429,-66.59958,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6716-5,6716-5.4,point count,2.5,minute,3/24/15 9:00,Puerto Rico,PR,Jayuya IV,18.16429,-66.59958,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6719-1,6719-1.1,point count,2.5,minute,3/24/15 6:23,Puerto Rico,PR,Jayuya III,18.16791,-66.57717,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6719-1,6719-1.2,point count,2.5,minute,3/24/15 6:29,Puerto Rico,PR,Jayuya III,18.16791,-66.57717,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6719-1,6719-1.3,point count,2.5,minute,3/24/15 6:35,Puerto Rico,PR,Jayuya III,18.16791,-66.57717,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6719-1,6719-1.4,point count,2.5,minute,3/24/15 6:41,Puerto Rico,PR,Jayuya III,18.16791,-66.57717,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6719-2,6719-2.1,point count,2.5,minute,3/24/15 6:53,Puerto Rico,PR,Jayuya III,18.16637,-66.57441,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6719-2,6719-2.2,point count,2.5,minute,3/24/15 6:59,Puerto Rico,PR,Jayuya III,18.16637,-66.57441,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6719-2,6719-2.3,point count,2.5,minute,3/24/15 7:03,Puerto Rico,PR,Jayuya III,18.16637,-66.57441,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6719-2,6719-2.4,point count,2.5,minute,3/24/15 7:08,Puerto Rico,PR,Jayuya III,18.16637,-66.57441,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6719-3,6719-3.1,point count,2.5,minute,3/24/15 7:15,Puerto Rico,PR,Jayuya III,18.1644,-66.57214,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6719-3,6719-3.2,point count,2.5,minute,3/24/15 7:20,Puerto Rico,PR,Jayuya III,18.1644,-66.57214,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6719-3,6719-3.3,point count,2.5,minute,3/24/15 7:25,Puerto Rico,PR,Jayuya III,18.1644,-66.57214,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6719-3,6719-3.4,point count,2.5,minute,3/24/15 7:33,Puerto Rico,PR,Jayuya III,18.1644,-66.57214,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6719-4,6719-4.1,point count,2.5,minute,3/24/15 8:10,Puerto Rico,PR,Jayuya III,18.1631,-66.57625,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6719-4,6719-4.2,point count,2.5,minute,3/24/15 8:15,Puerto Rico,PR,Jayuya III,18.1631,-66.57625,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6719-4,6719-4.3,point count,2.5,minute,3/24/15 8:20,Puerto Rico,PR,Jayuya III,18.1631,-66.57625,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6719-4,6719-4.4,point count,2.5,minute,3/24/15 8:26,Puerto Rico,PR,Jayuya III,18.1631,-66.57625,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6719-5,6719-5.1,point count,2.5,minute,3/24/15 8:30,Puerto Rico,PR,Jayuya III,18.16641,-66.577,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6719-5,6719-5.2,point count,2.5,minute,3/24/15 8:36,Puerto Rico,PR,Jayuya III,18.16641,-66.577,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6719-5,6719-5.3,point count,2.5,minute,3/24/15 8:42,Puerto Rico,PR,Jayuya III,18.16641,-66.577,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6719-5,6719-5.4,point count,2.5,minute,3/24/15 8:50,Puerto Rico,PR,Jayuya III,18.16641,-66.577,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6740-1,6740-1.1,point count,2.5,minute,2/25/15 6:47,Puerto Rico,PR,Orocovis I,18.16733,-66.40089,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6740-1,6740-1.2,point count,2.5,minute,2/25/15 6:55,Puerto Rico,PR,Orocovis I,18.16733,-66.40089,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6740-1,6740-1.3,point count,2.5,minute,2/25/15 6:59,Puerto Rico,PR,Orocovis I,18.16733,-66.40089,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6740-1,6740-1.4,point count,2.5,minute,2/25/15 7:05,Puerto Rico,PR,Orocovis I,18.16733,-66.40089,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6740-2,6740-2.1,point count,2.5,minute,2/25/15 7:17,Puerto Rico,PR,Orocovis I,18.16536,-66.39941,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6740-2,6740-2.2,point count,2.5,minute,2/25/15 7:23,Puerto Rico,PR,Orocovis I,18.16536,-66.39941,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6740-2,6740-2.3,point count,2.5,minute,2/25/15 7:28,Puerto Rico,PR,Orocovis I,18.16536,-66.39941,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6740-2,6740-2.4,point count,2.5,minute,2/25/15 7:35,Puerto Rico,PR,Orocovis I,18.16536,-66.39941,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6740-3,6740-3.1,point count,2.5,minute,2/25/15 7:51,Puerto Rico,PR,Orocovis I,18.1664,-66.3966,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6740-3,6740-3.2,point count,2.5,minute,2/25/15 7:58,Puerto Rico,PR,Orocovis I,18.1664,-66.3966,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6740-3,6740-3.3,point count,2.5,minute,2/25/15 8:02,Puerto Rico,PR,Orocovis I,18.1664,-66.3966,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6740-3,6740-3.4,point count,2.5,minute,2/25/15 8:07,Puerto Rico,PR,Orocovis I,18.1664,-66.3966,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6740-4,6740-4.1,point count,2.5,minute,2/25/15 8:23,Puerto Rico,PR,Orocovis I,18.166,-66.39488,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6740-4,6740-4.2,point count,2.5,minute,2/25/15 8:29,Puerto Rico,PR,Orocovis I,18.166,-66.39488,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6740-4,6740-4.3,point count,2.5,minute,2/25/15 8:33,Puerto Rico,PR,Orocovis I,18.166,-66.39488,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6740-4,6740-4.4,point count,2.5,minute,2/25/15 8:38,Puerto Rico,PR,Orocovis I,18.166,-66.39488,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6741-1,6741-1.1,point count,2.5,minute,2/25/15 6:42,Puerto Rico,PR,Orocovis II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6741-1,6741-1.2,point count,2.5,minute,2/25/15 6:57,Puerto Rico,PR,Orocovis II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6741-1,6741-1.3,point count,2.5,minute,2/25/15 7:07,Puerto Rico,PR,Orocovis II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6741-1,6741-1.4,point count,2.5,minute,2/25/15 7:10,Puerto Rico,PR,Orocovis II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6741-2,6741-2.1,point count,2.5,minute,2/25/15 7:18,Puerto Rico,PR,Orocovis II,18.16762,-66.39094,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6741-2,6741-2.2,point count,2.5,minute,2/25/15 7:23,Puerto Rico,PR,Orocovis II,18.16762,-66.39094,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6741-2,6741-2.3,point count,2.5,minute,2/25/15 7:28,Puerto Rico,PR,Orocovis II,18.16762,-66.39094,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6741-2,6741-2.4,point count,2.5,minute,2/25/15 7:33,Puerto Rico,PR,Orocovis II,18.16762,-66.39094,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6741-3,6741-3.1,point count,2.5,minute,2/25/15 7:44,Puerto Rico,PR,Orocovis II,18.17167,-66.38998,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6741-3,6741-3.2,point count,2.5,minute,2/25/15 7:50,Puerto Rico,PR,Orocovis II,18.17167,-66.38998,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6741-3,6741-3.3,point count,2.5,minute,2/25/15 7:54,Puerto Rico,PR,Orocovis II,18.17167,-66.38998,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6741-3,6741-3.4,point count,2.5,minute,2/25/15 7:59,Puerto Rico,PR,Orocovis II,18.17167,-66.38998,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6746-1,6746-1.1,point count,2.5,minute,2/24/15 6:54,Puerto Rico,PR,Barranquitas I,18.16618,-66.35254,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6746-1,6746-1.2,point count,2.5,minute,2/24/15 7:01,Puerto Rico,PR,Barranquitas I,18.16618,-66.35254,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6746-1,6746-1.3,point count,2.5,minute,2/24/15 7:06,Puerto Rico,PR,Barranquitas I,18.16618,-66.35254,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6746-1,6746-1.4,point count,2.5,minute,2/24/15 7:10,Puerto Rico,PR,Barranquitas I,18.16618,-66.35254,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6746-2,6746-2.1,point count,2.5,minute,2/24/15 7:32,Puerto Rico,PR,Barranquitas I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6746-2,6746-2.2,point count,2.5,minute,2/24/15 7:38,Puerto Rico,PR,Barranquitas I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6746-2,6746-2.3,point count,2.5,minute,2/24/15 7:43,Puerto Rico,PR,Barranquitas I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6746-2,6746-2.4,point count,2.5,minute,2/24/15 7:48,Puerto Rico,PR,Barranquitas I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6746-3,6746-3.1,point count,2.5,minute,2/24/15 8:10,Puerto Rico,PR,Barranquitas I,18.16346,-66.34861,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6746-3,6746-3.2,point count,2.5,minute,2/24/15 8:16,Puerto Rico,PR,Barranquitas I,18.16346,-66.34861,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6746-3,6746-3.3,point count,2.5,minute,2/24/15 8:26,Puerto Rico,PR,Barranquitas I,18.16346,-66.34861,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6746-3,6746-3.4,point count,2.5,minute,2/24/15 8:31,Puerto Rico,PR,Barranquitas I,18.16346,-66.34861,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6746-4,6746-4.1,point count,2.5,minute,2/24/15 8:41,Puerto Rico,PR,Barranquitas I,18.16704,-66.34792,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6746-4,6746-4.2,point count,2.5,minute,2/24/15 8:46,Puerto Rico,PR,Barranquitas I,18.16704,-66.34792,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6746-4,6746-4.3,point count,2.5,minute,2/24/15 8:51,Puerto Rico,PR,Barranquitas I,18.16704,-66.34792,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6746-4,6746-4.4,point count,2.5,minute,2/24/15 8:57,Puerto Rico,PR,Barranquitas I,18.16704,-66.34792,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6746-5,6746-5.1,point count,2.5,minute,2/24/15 9:23,Puerto Rico,PR,Barranquitas I,18.16894,-66.34584,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6746-5,6746-5.2,point count,2.5,minute,2/24/15 9:29,Puerto Rico,PR,Barranquitas I,18.16894,-66.34584,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6746-5,6746-5.3,point count,2.5,minute,2/24/15 9:33,Puerto Rico,PR,Barranquitas I,18.16894,-66.34584,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6746-5,6746-5.4,point count,2.5,minute,2/24/15 9:37,Puerto Rico,PR,Barranquitas I,18.16894,-66.34584,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6877-1,6877-1.1,point count,2.5,minute,2/9/15 6:46,Puerto Rico,PR,Adjuntas III,18.16263,-66.68069,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6877-1,6877-1.2,point count,2.5,minute,2/9/15 6:53,Puerto Rico,PR,Adjuntas III,18.16263,-66.68069,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6877-1,6877-1.3,point count,2.5,minute,2/9/15 6:57,Puerto Rico,PR,Adjuntas III,18.16263,-66.68069,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6877-1,6877-1.4,point count,2.5,minute,2/9/15 7:02,Puerto Rico,PR,Adjuntas III,18.16263,-66.68069,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6877-2,6877-2.1,point count,2.5,minute,2/9/15 7:05,Puerto Rico,PR,Adjuntas III,18.16075,-66.67985,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6877-2,6877-2.2,point count,2.5,minute,2/9/15 7:12,Puerto Rico,PR,Adjuntas III,18.16075,-66.67985,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6877-2,6877-2.3,point count,2.5,minute,2/9/15 7:16,Puerto Rico,PR,Adjuntas III,18.16075,-66.67985,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6877-2,6877-2.4,point count,2.5,minute,2/9/15 7:19,Puerto Rico,PR,Adjuntas III,18.16075,-66.67985,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6877-3,6877-3.1,point count,2.5,minute,2/9/15 7:27,Puerto Rico,PR,Adjuntas III,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6877-3,6877-3.2,point count,2.5,minute,2/9/15 7:31,Puerto Rico,PR,Adjuntas III,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6877-3,6877-3.3,point count,2.5,minute,2/9/15 7:36,Puerto Rico,PR,Adjuntas III,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6877-3,6877-3.4,point count,2.5,minute,2/9/15 7:40,Puerto Rico,PR,Adjuntas III,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6877-4,6877-4.1,point count,2.5,minute,2/9/15 7:55,Puerto Rico,PR,Adjuntas III,18.15528,-66.67844,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6877-4,6877-4.2,point count,2.5,minute,2/9/15 8:01,Puerto Rico,PR,Adjuntas III,18.15528,-66.67844,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6877-4,6877-4.3,point count,2.5,minute,2/9/15 8:04,Puerto Rico,PR,Adjuntas III,18.15528,-66.67844,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6877-4,6877-4.4,point count,2.5,minute,2/9/15 8:10,Puerto Rico,PR,Adjuntas III,18.15528,-66.67844,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6877-5,6877-5.1,point count,2.5,minute,2/9/15 8:20,Puerto Rico,PR,Adjuntas III,18.15467,-66.67981,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6877-5,6877-5.2,point count,2.5,minute,2/9/15 8:24,Puerto Rico,PR,Adjuntas III,18.15467,-66.67981,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6877-5,6877-5.3,point count,2.5,minute,2/9/15 8:28,Puerto Rico,PR,Adjuntas III,18.15467,-66.67981,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6877-5,6877-5.4,point count,2.5,minute,2/9/15 8:52,Puerto Rico,PR,Adjuntas III,18.15467,-66.67981,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6881-1,6881-1.1,point count,2.5,minute,2/11/15 7:21,Puerto Rico,PR,Jayuya VI,18.095441,-66.039134,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6881-1,6881-1.2,point count,2.5,minute,2/11/15 7:32,Puerto Rico,PR,Jayuya VI,18.095441,-66.039134,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6881-1,6881-1.3,point count,2.5,minute,2/11/15 7:36,Puerto Rico,PR,Jayuya VI,18.095441,-66.039134,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6881-1,6881-1.4,point count,2.5,minute,2/11/15 7:42,Puerto Rico,PR,Jayuya VI,18.095441,-66.039134,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6881-2,6881-2.1,point count,2.5,minute,2/11/15 7:50,Puerto Rico,PR,Jayuya VI,18.09587,-66.038956,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6881-2,6881-2.2,point count,2.5,minute,2/11/15 7:56,Puerto Rico,PR,Jayuya VI,18.09587,-66.038956,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
