Site,Point.ID,Date,Survey.number,Species,Species.code,Count,Distance,Distance.cat,Detection.mode
Rio Grande I,3504-5,2/13/15,3,Zenaida asiatica,WWDO,1,>50,4,Sound (Canto)
Rio Grande I,3504-5,2/13/15,4,Zenaida asiatica,WWDO,1,>50,4,Sound (Canto)
Rio Grande I,3504-1,2/13/15,4,Progne dominicensis,CAMA,2,0-10,1,Sight (Visto)
Rio Grande I,3504-1,2/13/15,4,Melanerpes portoricensis,PRWO,1,0-10,1,Sight (Visto)
Rio Grande I,3504-5,2/13/15,4,Tyrannus dominicensis,GRAK,1,0-10,1,Sight (Visto)
Rio Grande I,3504-4,2/13/15,1,Coereba flaveola,BANA,1,0-10,1,Sound (Canto)
Rio Grande I,3504-1,2/13/15,4,Quiscalus niger,GAGR,1,26-50,3,Sight (Visto)
Rio Grande I,3504-1,2/13/15,3,Tyrannus dominicensis,GRAK,1,26-50,3,Sight (Visto)
Rio Grande I,3504-1,2/13/15,3,Zenaida asiatica,WWDO,1,26-50,3,Sight (Visto)
Rio Grande I,3504-1,2/13/15,4,Zenaida asiatica,WWDO,1,26-50,3,Sight (Visto)
Rio Grande I,3504-3,2/13/15,1,Tiaris bicolor,BFGR,1,26-50,3,Sight (Visto)
Rio Grande I,3504-3,2/13/15,1,Progne dominicensis,CAMA,1,26-50,3,Sight (Visto)
Rio Grande I,3504-3,2/13/15,2,Progne dominicensis,CAMA,1,26-50,3,Sight (Visto)
Rio Grande I,3504-3,2/13/15,3,Progne dominicensis,CAMA,1,26-50,3,Sight (Visto)
Rio Grande I,3504-3,2/13/15,2,Tyrannus dominicensis,GRAK,1,26-50,3,Sight (Visto)
Rio Grande I,3504-3,2/13/15,4,Tyrannus dominicensis,GRAK,2,26-50,3,Sight (Visto)
Rio Grande I,3504-3,2/13/15,2,Mimus polyglottos,NOMO,1,26-50,3,Sight (Visto)
Rio Grande I,3504-3,2/13/15,1,Zenaida asiatica,WWDO,1,26-50,3,Sight (Visto)
Rio Grande I,3504-4,2/13/15,3,Tyrannus dominicensis,GRAK,2,26-50,3,Sight (Visto)
Rio Grande I,3504-4,2/13/15,4,Tyrannus dominicensis,GRAK,2,26-50,3,Sight (Visto)
Rio Grande I,3504-4,2/13/15,2,Turdus plumbeus,RLTH,1,26-50,3,Sight (Visto)
Rio Grande I,3504-5,2/13/15,4,Molothrus bonariensis,SHCO,1,26-50,3,Sight (Visto)
Rio Grande I,3504-1,2/13/15,1,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,3,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,4,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,1,Tyrannus dominicensis,GRAK,2,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,2,Tyrannus dominicensis,GRAK,2,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,4,Tyrannus dominicensis,GRAK,2,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,1,Tyrannus caudifasciatus,LOKI,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,3,Tyrannus caudifasciatus,LOKI,2,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,3,Setophaga discolor,PRAW,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,2,Icterus portoricensis,PROR,2,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,2,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,4,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,3,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,4,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,3,Melanerpes portoricensis,PRWO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,1,Turdus plumbeus,RLTH,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,3,Molothrus bonariensis,SHCO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,1,Zenaida asiatica,WWDO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,2,Zenaida asiatica,WWDO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,3,Zenaida asiatica,WWDO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,4,Zenaida asiatica,WWDO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,1,Zenaida aurita,ZEND,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,2,Zenaida aurita,ZEND,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,3,Zenaida aurita,ZEND,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,4,Zenaida aurita,ZEND,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,1,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,2,Coereba flaveola,BANA,2,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,3,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,4,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,3,Tiaris bicolor,BFGR,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,4,Tiaris bicolor,BFGR,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,4,Setophaga caerulescens,BTBW,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,1,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,2,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,4,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,1,Tyrannus caudifasciatus,LOKI,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,1,Coccyzus minor,MACU,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,2,Icterus portoricensis,PROR,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,2,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,4,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,1,Turdus plumbeus,RLTH,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,2,Molothrus bonariensis,SHCO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,3,Molothrus bonariensis,SHCO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,2,Patagioenas squamosa,SNPI,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,4,Zenaida asiatica,WWDO,2,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,3,Tiaris olivaceus,YFGR,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,1,Zenaida aurita,ZEND,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,2,Zenaida aurita,ZEND,1,26-50,3,Sound (Canto)
Rio Grande I,3504-2,2/13/15,3,Zenaida aurita,ZEND,1,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,2,Euphonia musica,ANEU,1,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,3,Euphonia musica,ANEU,1,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,1,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,3,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,4,Coereba flaveola,BANA,2,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,1,Tiaris bicolor,BFGR,1,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,3,Tiaris bicolor,BFGR,2,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,4,Tiaris bicolor,BFGR,1,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,1,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,2,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,4,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,4,Myiarchus antillarum,PRFL,1,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,1,Melanerpes portoricensis,PRWO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,1,Turdus plumbeus,RLTH,1,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,2,Zenaida asiatica,WWDO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-3,2/13/15,1,Tiaris olivaceus,YFGR,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,2,Euphonia musica,ANEU,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,1,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,3,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,4,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,1,Tyrannus caudifasciatus,LOKI,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,3,Tyrannus caudifasciatus,LOKI,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,4,Tyrannus caudifasciatus,LOKI,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,3,Coccyzus minor,MACU,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,1,Myiarchus antillarum,PRFL,2,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,2,Myiarchus antillarum,PRFL,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,3,Myiarchus antillarum,PRFL,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,4,Myiarchus antillarum,PRFL,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,3,Turdus plumbeus,RLTH,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,4,Turdus plumbeus,RLTH,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,1,Zenaida asiatica,WWDO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,2,Zenaida asiatica,WWDO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,4,Zenaida asiatica,WWDO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-4,2/13/15,4,Zenaida aurita,ZEND,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,3,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,4,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,3,Tiaris bicolor,BFGR,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,4,Tiaris bicolor,BFGR,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,2,Vireo altiloquus,BWVI,2,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,4,Progne dominicensis,CAMA,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,1,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,2,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,3,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,4,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,3,Mimus polyglottos,NOMO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,4,Mimus polyglottos,NOMO,2,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,1,Icterus portoricensis,PROR,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,2,Icterus portoricensis,PROR,2,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,3,Icterus portoricensis,PROR,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,1,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,2,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,3,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,4,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,4,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,2,Turdus plumbeus,RLTH,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,1,Molothrus bonariensis,SHCO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,2,Molothrus bonariensis,SHCO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-5,2/13/15,3,Molothrus bonariensis,SHCO,1,26-50,3,Sound (Canto)
Rio Grande I,3504-1,2/13/15,2,Cypseloides niger,BLSW,1,Fly-over/Volandos,NA,Sight (Visto)
Rio Grande I,3504-1,2/13/15,2,Progne dominicensis,CAMA,1,Fly-over/Volandos,NA,Sight (Visto)
Rio Grande I,3504-5,2/13/15,3,Buteo jamaicensis,RTHA,1,Fly-over/Volandos,NA,Sight (Visto)
Rio Grande II,3515-1,2/14/15,1,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Rio Grande II,3515-1,2/14/15,2,Vireo altiloquus,BWVI,3,>50,4,Sound (Canto)
Rio Grande II,3515-1,2/14/15,3,Vireo altiloquus,BWVI,3,>50,4,Sound (Canto)
Rio Grande II,3515-1,2/14/15,4,Vireo altiloquus,BWVI,1,>50,4,Sound (Canto)
Rio Grande II,3515-1,2/14/15,1,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Rio Grande II,3515-1,2/14/15,3,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Rio Grande II,3515-1,2/14/15,4,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Rio Grande II,3515-1,2/14/15,4,Megascops nudipes,PRSO,1,>50,4,Sound (Canto)
Rio Grande II,3515-1,2/14/15,1,Spindalis portoricensis,PRSP,1,>50,4,Sound (Canto)
Rio Grande II,3515-1,2/14/15,3,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Rio Grande II,3515-1,2/14/15,1,Patagioenas squamosa,SNPI,2,>50,4,Sound (Canto)
Rio Grande II,3515-1,2/14/15,2,Patagioenas squamosa,SNPI,2,>50,4,Sound (Canto)
Rio Grande II,3515-1,2/14/15,3,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Rio Grande II,3515-1,2/14/15,4,Patagioenas squamosa,SNPI,3,>50,4,Sound (Canto)
Rio Grande II,3515-2,2/14/15,3,Euphonia musica,ANEU,1,>50,4,Sound (Canto)
Rio Grande II,3515-2,2/14/15,1,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Rio Grande II,3515-2,2/14/15,2,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Rio Grande II,3515-2,2/14/15,3,Vireo altiloquus,BWVI,3,>50,4,Sound (Canto)
Rio Grande II,3515-2,2/14/15,4,Vireo altiloquus,BWVI,3,>50,4,Sound (Canto)
Rio Grande II,3515-2,2/14/15,3,Tyrannus caudifasciatus,LOKI,1,>50,4,Sound (Canto)
Rio Grande II,3515-2,2/14/15,1,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Rio Grande II,3515-2,2/14/15,2,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Rio Grande II,3515-2,2/14/15,2,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Rio Grande II,3515-2,2/14/15,3,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Rio Grande II,3515-2,2/14/15,1,Patagioenas squamosa,SNPI,2,>50,4,Sound (Canto)
Rio Grande II,3515-2,2/14/15,2,Patagioenas squamosa,SNPI,3,>50,4,Sound (Canto)
Rio Grande II,3515-2,2/14/15,3,Patagioenas squamosa,SNPI,3,>50,4,Sound (Canto)
Rio Grande II,3515-2,2/14/15,4,Patagioenas squamosa,SNPI,2,>50,4,Sound (Canto)
Rio Grande II,3515-3,2/14/15,4,Coereba flaveola,BANA,1,>50,4,Sound (Canto)
Rio Grande II,3515-3,2/14/15,1,Vireo altiloquus,BWVI,1,>50,4,Sound (Canto)
Rio Grande II,3515-3,2/14/15,4,Vireo altiloquus,BWVI,1,>50,4,Sound (Canto)
Rio Grande II,3515-3,2/14/15,3,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Rio Grande II,3515-3,2/14/15,2,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Rio Grande II,3515-3,2/14/15,3,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Rio Grande II,3515-3,2/14/15,4,Patagioenas squamosa,SNPI,3,>50,4,Sound (Canto)
Rio Grande II,3515-3,2/14/15,2,Zenaida asiatica,WWDO,1,>50,4,Sound (Canto)
Rio Grande II,3515-4,2/14/15,1,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Rio Grande II,3515-4,2/14/15,2,Vireo altiloquus,BWVI,1,>50,4,Sound (Canto)
Rio Grande II,3515-4,2/14/15,3,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Rio Grande II,3515-4,2/14/15,4,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Rio Grande II,3515-4,2/14/15,1,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Rio Grande II,3515-4,2/14/15,1,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Rio Grande II,3515-4,2/14/15,2,Patagioenas squamosa,SNPI,2,>50,4,Sound (Canto)
Rio Grande II,3515-4,2/14/15,3,Patagioenas squamosa,SNPI,3,>50,4,Sound (Canto)
Rio Grande II,3515-4,2/14/15,2,Coereba flaveola,BANA,2,0-10,1,Sound (Canto)
Rio Grande II,3515-1,2/14/15,3,Spindalis portoricensis,PRSP,1,26-50,3,Sight (Visto)
Rio Grande II,3515-1,2/14/15,1,Patagioenas squamosa,SNPI,1,26-50,3,Sight (Visto)
Rio Grande II,3515-4,2/14/15,2,Vireo altiloquus,BWVI,1,26-50,3,Sight (Visto)
Rio Grande II,3515-1,2/14/15,1,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Rio Grande II,3515-1,2/14/15,2,Coereba flaveola,BANA,3,26-50,3,Sound (Canto)
Rio Grande II,3515-1,2/14/15,3,Coereba flaveola,BANA,3,26-50,3,Sound (Canto)
Rio Grande II,3515-1,2/14/15,4,Coereba flaveola,BANA,3,26-50,3,Sound (Canto)
Rio Grande II,3515-1,2/14/15,1,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Rio Grande II,3515-1,2/14/15,2,Loxigilla portoricensis,PRBU,2,26-50,3,Sound (Canto)
Rio Grande II,3515-1,2/14/15,3,Loxigilla portoricensis,PRBU,2,26-50,3,Sound (Canto)
Rio Grande II,3515-1,2/14/15,4,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Rio Grande II,3515-1,2/14/15,2,Megascops nudipes,PRSO,1,26-50,3,Sound (Canto)
Rio Grande II,3515-1,2/14/15,1,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Rio Grande II,3515-1,2/14/15,3,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Rio Grande II,3515-1,2/14/15,1,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Rio Grande II,3515-1,2/14/15,3,Molothrus bonariensis,SHCO,1,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,4,Euphonia musica,ANEU,1,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,1,Coereba flaveola,BANA,2,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,2,Coereba flaveola,BANA,2,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,3,Coereba flaveola,BANA,3,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,4,Coereba flaveola,BANA,3,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,3,Setophaga caerulescens,BTBW,1,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,2,Parkesia motacilla,LOWA,1,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,4,Coccyzus minor,MACU,1,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,3,Myiarchus antillarum,PRFL,1,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,1,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,2,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,3,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,4,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,4,Melanerpes portoricensis,PRWO,1,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,1,Turdus plumbeus,RLTH,1,26-50,3,Sound (Canto)
Rio Grande II,3515-2,2/14/15,3,Geotrygon montana,RUQD,1,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,2,Euphonia musica,ANEU,1,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,1,Coereba flaveola,BANA,3,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,2,Coereba flaveola,BANA,2,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,3,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,1,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,2,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,3,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,2,Setophaga americana,NOPA,1,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,2,Megascops nudipes,PRSO,1,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,3,Megascops nudipes,PRSO,1,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,3,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,4,Spindalis portoricensis,PRSP,2,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,3,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,2,Turdus plumbeus,RLTH,1,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,3,Patagioenas squamosa,SNPI,1,26-50,3,Sound (Canto)
Rio Grande II,3515-3,2/14/15,4,Patagioenas squamosa,SNPI,2,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,1,Setophaga ruticilla,AMRE,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,2,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,1,Setophaga caerulescens,BTBW,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,2,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,3,Vireo altiloquus,BWVI,2,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,4,Vireo altiloquus,BWVI,2,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,2,Setophaga americana,NOPA,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,1,Icterus portoricensis,PROR,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,2,Icterus portoricensis,PROR,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,4,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,2,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,3,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,4,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,1,Turdus plumbeus,RLTH,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,1,Patagioenas squamosa,SNPI,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,2,Patagioenas squamosa,SNPI,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,3,Patagioenas squamosa,SNPI,1,26-50,3,Sound (Canto)
Rio Grande II,3515-4,2/14/15,4,Patagioenas squamosa,SNPI,2,26-50,3,Sound (Canto)
Rio Grande III,4082-1,2/15/15,3,Vireo altiloquus,BWVI,1,>50,4,Sound (Canto)
Rio Grande III,4082-1,2/15/15,1,Margarops fuscatus,PETH,1,>50,4,Sound (Canto)
Rio Grande III,4082-1,2/15/15,1,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Rio Grande III,4082-1,2/15/15,2,Loxigilla portoricensis,PRBU,2,>50,4,Sound (Canto)
Rio Grande III,4082-1,2/15/15,3,Loxigilla portoricensis,PRBU,2,>50,4,Sound (Canto)
Rio Grande III,4082-1,2/15/15,2,Melanerpes portoricensis,PRWO,1,>50,4,Sound (Canto)
Rio Grande III,4082-1,2/15/15,3,Melanerpes portoricensis,PRWO,1,>50,4,Sound (Canto)
Rio Grande III,4082-1,2/15/15,3,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Rio Grande III,4082-1,2/15/15,4,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Rio Grande III,4082-1,2/15/15,2,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Rio Grande III,4082-1,2/15/15,3,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Rio Grande III,4082-1,2/15/15,4,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Rio Grande III,4082-2,2/15/15,3,Vireo altiloquus,BWVI,1,>50,4,Sound (Canto)
Rio Grande III,4082-2,2/15/15,2,Margarops fuscatus,PETH,1,>50,4,Sound (Canto)
Rio Grande III,4082-2,2/15/15,4,Margarops fuscatus,PETH,1,>50,4,Sound (Canto)
Rio Grande III,4082-2,2/15/15,1,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Rio Grande III,4082-2,2/15/15,3,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Rio Grande III,4082-2,2/15/15,4,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Rio Grande III,4082-2,2/15/15,3,Spindalis portoricensis,PRSP,1,>50,4,Sound (Canto)
