gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1406869371	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS372374742	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Baxter SP--Katahdin Stream Campground	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.886452	-68.999442							1981-06-25T02:00Z	25	6	1981	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS372374742			CC0_1_0		obsr201270			2017-02-17T06:20Z		COORDINATE_ROUNDED
1406831882	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS372055966	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Black Brook District	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.38377	-67.67712							1950-06-29T01:00Z	29	6	1950	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS372055966			CC0_1_0		obsr245742			2017-02-17T06:20Z		
1406741240	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS372227029	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Baxter SP--Chimney Pond Campground	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91584	-68.912609							1999-06-18T02:00Z	18	6	1999	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS372227029			CC0_1_0		obsr351820			2017-02-17T06:20Z		COORDINATE_ROUNDED
1406672446	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS371145404	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Franconia Notch SP	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.169908	-71.687409							1996-06-15T02:00Z	15	6	1996	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS371145404			CC0_1_0		obsr213933			2017-02-17T06:20Z		
1406662914	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS371130455	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Kibby Mountain Wind Farm	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.345364	-70.580335							2015-07-15T02:00Z	15	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS371130455			CC0_1_0		obsr687218			2017-02-17T06:20Z		COORDINATE_ROUNDED
1406649080	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS371410857	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Patuxent River Naval Air Station	e2e717bf-551a-4917-bdc9-4fa0f342c530	38.291015	-76.406136							2001-05-21T02:00Z	21	5	2001	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS371410857			CC0_1_0		obsr213933			2017-02-17T06:20Z		COORDINATE_ROUNDED
1406596122	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS371019752	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	US- Quebec to Bar Harbor Road	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.328888	-70.647926							1979-06-27T01:00Z	27	6	1979	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS371019752			CC0_1_0		obsr549929			2017-02-17T06:20Z		COORDINATE_ROUNDED
1406441269	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS370133829	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mountain NF--Tuckerman Ravine Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.263102	-71.298351							2005-07-08T02:00Z	8	7	2005	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS370133829			CC0_1_0		obsr351820			2017-02-17T06:20Z		COORDINATE_ROUNDED
1406386322	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS370452379	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	"Long Trail--Rte. 108 to Mt. Mansfield ""Adam's Apple"""	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.540196	-72.802663							2012-07-13T02:00Z	13	7	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS370452379			CC0_1_0		obsr442006			2017-02-17T06:20Z		COORDINATE_ROUNDED
1406331254	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_QC:OBS369267638	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Tadoussac	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.15	-69.71667							2000-08-14T02:00Z	14	8	2000	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_QC	OBS369267638			CC0_1_0		obsr553896			2017-02-17T06:20Z		
1406093365	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS368407242	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mt. NF--Nancy Pond Trail - Crawford Notch	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.115074	-71.35615							1996-08-03T02:00Z	3	8	1996	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS368407242			CC0_1_0		obsr131532			2017-02-17T06:20Z		COORDINATE_ROUNDED
1406002416	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS367957196	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Snow: Summit	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.959978	-72.920723							1995-06-07T02:00Z	7	6	1995	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS367957196			CC0_1_0		obsr138346			2017-02-17T06:20Z		COORDINATE_ROUNDED
1405876355	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_QC:OBS367896806	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Mont Gosford	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.293443	-70.882416							2000-07-02T02:00Z	2	7	2000	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_QC	OBS367896806			CC0_1_0		obsr45808			2017-02-17T06:20Z		COORDINATE_ROUNDED
1405868400	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS368294260	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Whiteface Mt--Memorial Hwy near road end	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.368364	-73.90166							2015-07-15T02:00Z	15	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS368294260			CC0_1_0		obsr115891			2017-02-17T06:20Z		COORDINATE_ROUNDED
1405852724	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS368294835	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Garret Mountain Reservation (Park)	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.899517	-74.179181							2015-05-17T02:00Z	17	5	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS368294835			CC0_1_0		obsr331096			2017-02-17T06:20Z		COORDINATE_ROUNDED
1405850087	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS368297891	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Whiteface Mountain Gondola Ride	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.362576	-73.86163							2015-07-12T02:00Z	12	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS368297891			CC0_1_0		obsr115891			2017-02-17T06:20Z		COORDINATE_ROUNDED
1405761186	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS367026243	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	DO	DR_Pueblo Viejo	e2e717bf-551a-4917-bdc9-4fa0f342c530	18.204897	-71.531401							1997-11-12T01:00Z	12	11	1997	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS367026243			CC0_1_0		obsr86404			2017-02-17T06:20Z		COORDINATE_ROUNDED
1405756808	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS367005880	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Core Creek Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.203102	-74.914311							2001-05-13T02:00Z	13	5	2001	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS367005880			CC0_1_0		obsr41111			2017-02-17T06:20Z		COORDINATE_ROUNDED
1405755847	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS367025470	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	DO	DR_Palo de Agua	e2e717bf-551a-4917-bdc9-4fa0f342c530	18.206132	-71.511596							1997-11-12T01:00Z	12	11	1997	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS367025470			CC0_1_0		obsr86404			2017-02-17T06:20Z		COORDINATE_ROUNDED
1405728189	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS367146820	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Snowy Mt.	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.701761	-74.386196							2014-06-03T02:00Z	3	6	2014	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS367146820			CC0_1_0		obsr172033			2017-02-17T06:20Z		COORDINATE_ROUNDED
1405635220	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366767256	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	DO	Zapoten - Dominican Republic	e2e717bf-551a-4917-bdc9-4fa0f342c530	18.296676	-71.700039							2015-12-21T01:00Z	21	12	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS366767256			CC0_1_0		obsr307383			2017-02-17T06:20Z		COORDINATE_ROUNDED
1405562177	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_QC:OBS365692876	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	St-Henri--Rue Mgr-Bourget (extrémité sud)	e2e717bf-551a-4917-bdc9-4fa0f342c530	46.737636	-71.045129							1997-05-23T02:00Z	23	5	1997	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_QC	OBS365692876			CC0_1_0		obsr436154			2017-02-17T06:20Z		COORDINATE_ROUNDED
1405322621	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS364833741	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Rangeley	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.96646	-70.64281							2007-07-11T02:00Z	11	7	2007	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS364833741			CC0_1_0		obsr51083			2017-02-17T06:20Z		
1405282806	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS364224694	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	DO	La Selle Corner	e2e717bf-551a-4917-bdc9-4fa0f342c530	18.310876	-71.707646							2015-12-19T01:00Z	19	12	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS364224694			CC0_1_0		obsr107039			2017-02-17T06:20Z		COORDINATE_ROUNDED
1405124272	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS363527797	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mount Washington Auto Road	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.289421	-71.228914							2007-06-10T02:00Z	10	6	2007	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS363527797			CC0_1_0		obsr31186			2017-02-17T06:20Z		COORDINATE_ROUNDED
1405121970	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS363529493	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Cannon Mt. - Franconia	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.156685	-71.698703							2007-06-11T02:00Z	11	6	2007	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS363529493			CC0_1_0		obsr31186			2017-02-17T06:20Z		COORDINATE_ROUNDED
1405013480	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS363002996	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Mansfield IBA	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.528164	-72.816124							2015-06-30T02:00Z	30	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS363002996			CC0_1_0		obsr282234			2017-02-17T06:20Z		
1404999675	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS363037070	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mt. NF--Caps Ridge Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.299398	-71.337199							2008-06-23T02:00Z	23	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS363037070			CC0_1_0		obsr278964			2017-02-17T06:20Z		COORDINATE_ROUNDED
1404997094	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS363007938	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Mansfield IBA	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.528164	-72.816124							2015-06-29T02:00Z	29	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS363007938			CC0_1_0		obsr282234			2017-02-17T06:20Z		
1404988065	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS362777311	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Ammonoosuc Ravine Trail--mile 3.3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.264875	-71.323044							2015-06-07T02:00Z	7	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS362777311			CC0_1_0		obsr353930			2017-02-17T06:20Z		COORDINATE_ROUNDED
1404955865	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS363223948	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	DO	Zapotén	e2e717bf-551a-4917-bdc9-4fa0f342c530	18.30819	-71.70984							2015-12-28T01:00Z	28	12	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS363223948			CC0_1_0		obsr344577			2017-02-17T06:20Z		
1404954562	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS363300657	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mt. NF--Caps Ridge Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.299398	-71.337199							2012-06-18T02:00Z	18	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS363300657			CC0_1_0		obsr381645			2017-02-17T06:20Z		COORDINATE_ROUNDED
1404924542	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS363157421	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	French Mountain Cape Breton Highlands National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	46.736156	-60.836083							2000-06-24T02:00Z	24	6	2000	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS363157421			CC0_1_0		obsr670985			2017-02-17T06:20Z		
1404764692	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS362477004	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Bigelow Wildnerness	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.146907	-70.277481							2006-07-30T02:00Z	30	7	2006	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS362477004			CC0_1_0		obsr551717			2017-02-17T06:20Z		COORDINATE_ROUNDED
1404618462	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS362203405	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Cannon Mt. - Franconia	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.156685	-71.698703							2014-07-04T02:00Z	4	7	2014	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS362203405			CC0_1_0		obsr333742			2017-02-17T06:20Z		COORDINATE_ROUNDED
1404616411	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS362211640	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Whiteface Mt--Memorial Hwy near road end	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.368364	-73.90166							2009-05-19T02:00Z	19	5	2009	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS362211640			CC0_1_0		obsr168477			2017-02-17T06:20Z		COORDINATE_ROUNDED
1403842391	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS361222436	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	DO	Zapotén	e2e717bf-551a-4917-bdc9-4fa0f342c530	18.30819	-71.70984							2015-12-19T01:00Z	19	12	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS361222436			CC0_1_0		obsr280344			2017-02-17T06:20Z		
1403514467	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS360856037	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	DO	Zapotén	e2e717bf-551a-4917-bdc9-4fa0f342c530	18.30819	-71.70984							2015-12-19T01:00Z	19	12	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS360856037			CC0_1_0		obsr247143			2017-02-17T06:20Z		
1403201152	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS360463371	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Baxter - Tracy Pond	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.891621	-69.012144							1975-06-15T01:00Z	15	6	1975	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS360463371			CC0_1_0		obsr304573			2017-02-17T06:20Z		COORDINATE_ROUNDED
1402934541	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS360287341	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Money Point	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.00888	-60.423646							2012-06-09T02:00Z	9	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS360287341			CC0_1_0		obsr309800			2017-02-17T06:20Z		COORDINATE_ROUNDED
1402336241	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS359444418	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Washington	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.271323	-71.303019							2001-06-16T02:00Z	16	6	2001	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS359444418			CC0_1_0		obsr99398			2017-02-17T06:20Z		COORDINATE_ROUNDED
1402332355	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS359496290	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Washington Auto Road at Signal Corps Site above 4 -000 foot marker	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.295125	-71.279776							2014-06-22T02:00Z	22	6	2014	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS359496290			CC0_1_0		obsr105393			2017-02-17T06:20Z		COORDINATE_ROUNDED
1401677633	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS359338917	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Percé	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.53333	-64.21667							1981-05-29T02:00Z	29	5	1981	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS359338917			CC0_1_0		obsr311514			2017-02-17T06:20Z		
1401166469	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS358061680	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mount Washington Auto Road	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.289421	-71.228914							2006-06-22T02:00Z	22	6	2006	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS358061680			CC0_1_0		obsr32997			2017-02-17T06:20Z		COORDINATE_ROUNDED
1400988268	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_QC:OBS357850888	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	PN du Mt-Mégantic--sommet du Mt-Mégantic	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.455637	-71.153512							1991-07-05T02:00Z	5	7	1991	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_QC	OBS357850888			CC0_1_0		obsr237522			2017-02-17T06:20Z		COORDINATE_ROUNDED
1400960321	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS357897436	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	DO	Zapoten - Dominican Republic	e2e717bf-551a-4917-bdc9-4fa0f342c530	18.296676	-71.700039							2015-11-27T01:00Z	27	11	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS357897436			CC0_1_0		obsr395059			2017-02-17T06:20Z		COORDINATE_ROUNDED
1400820429	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS357639352	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Cape Island--CMPSP--Hawkwatch Platform	e2e717bf-551a-4917-bdc9-4fa0f342c530	38.932856	-74.957942							2002-10-13T02:00Z	13	10	2002	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS357639352			CC0_1_0		obsr88405			2017-02-17T06:20Z		COORDINATE_ROUNDED
1400534496	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS357239844	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	"Long Trail--Rte. 108 to Mt. Mansfield ""Adam's Apple"""	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.540196	-72.802663							2015-07-04T02:00Z	4	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS357239844			CC0_1_0		obsr164872			2017-02-17T06:20Z		COORDINATE_ROUNDED
1400495612	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS357248456	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Washington area	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.289709	-71.270456							2000-06-11T02:00Z	11	6	2000	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS357248456			CC0_1_0		obsr185704			2017-02-17T06:20Z		COORDINATE_ROUNDED
