parentEventID,eventID,occurenceID,individualCount,organsimQuantity,organsimQuantityType,scientificName,kingdom,phylum,class,taxonRank,decimalLatitude,decimalLongitude,eventDate,samplingProtocol,sampleSizeValue,sampleSizeUnit,country,countryCode,geodeticDatum,dynamicProperties,,,,,,,,
6746-4,6746-4.2,6746-4.2-6,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-4,6746-4.2,6746-4.2-7,2,2,individuals,Todus mexicanus,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6746-4,6746-4.2,6746-4.2-8,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-4,6746-4.2,6746-4.2-9,1,1,individuals,Tiaris bicolor,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-4,6746-4.2,6746-4.2-10,1,1,individuals,Todus mexicanus,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-4,6746-4.3,6746-4.3-1,2,2,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:51,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-4,6746-4.3,6746-4.3-2,1,1,individuals,Setophaga americana,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:51,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-4,6746-4.3,6746-4.3-3,1,1,individuals,Todus mexicanus,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:51,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-4,6746-4.3,6746-4.3-4,2,2,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:51,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-4,6746-4.3,6746-4.3-5,1,1,individuals,Quiscalus niger,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:51,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-4,6746-4.3,6746-4.3-6,1,1,individuals,Icterus portoricensis,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:51,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-4,6746-4.3,6746-4.3-7,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:51,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-4,6746-4.3,6746-4.3-8,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:51,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-4,6746-4.3,6746-4.3-9,1,1,individuals,Euphonia musica,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:51,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-4,6746-4.3,6746-4.3-10,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:51,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-4,6746-4.3,6746-4.3-11,1,1,individuals,Tiaris bicolor,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:51,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-4,6746-4.4,6746-4.4-1,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:57,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-4,6746-4.4,6746-4.4-2,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:57,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-4,6746-4.4,6746-4.4-3,2,2,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:57,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-4,6746-4.4,6746-4.4-4,1,1,individuals,Margarops fuscatus,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:57,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-4,6746-4.4,6746-4.4-5,1,1,individuals,Icterus portoricensis,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:57,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-4,6746-4.4,6746-4.4-6,1,1,individuals,Melanerpes portoricensis,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:57,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-4,6746-4.4,6746-4.4-7,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:57,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-4,6746-4.4,6746-4.4-8,2,2,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:57,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-4,6746-4.4,6746-4.4-9,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:57,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-4,6746-4.4,6746-4.4-10,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.16704,-66.34792,2/24/15 8:57,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.1,6746-5.1-1,1,1,individuals,Coccyzus minor,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-5,6746-5.1,6746-5.1-2,1,1,individuals,Todus mexicanus,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-5,6746-5.1,6746-5.1-3,2,2,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.1,6746-5.1-4,2,2,individuals,Melanerpes portoricensis,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.1,6746-5.1-5,2,2,individuals,Quiscalus niger,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.1,6746-5.1-6,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.1,6746-5.1-7,9,9,individuals,Estrilda melpoda,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.1,6746-5.1-8,6,6,individuals,Estrilda melpoda,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.1,6746-5.1-9,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.1,6746-5.1-10,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.1,6746-5.1-11,1,1,individuals,Mimus polyglottos,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.1,6746-5.1-12,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.1,6746-5.1-13,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.1,6746-5.1-14,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""Fly-over/Volandos""}""",,,,,,,,
6746-5,6746-5.2,6746-5.2-1,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-5,6746-5.2,6746-5.2-2,3,3,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.2,6746-5.2-3,1,1,individuals,Mimus polyglottos,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.2,6746-5.2-4,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.2,6746-5.2-5,1,1,individuals,Quiscalus niger,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.2,6746-5.2-6,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.2,6746-5.2-7,1,1,individuals,Estrilda melpoda,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.2,6746-5.2-8,2,2,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.2,6746-5.2-9,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.2,6746-5.2-10,1,1,individuals,Setophaga americana,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.2,6746-5.2-11,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.2,6746-5.2-12,2,2,individuals,Buteo jamaicensis,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""Fly-over/Volandos""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-1,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-2,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-3,2,2,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-4,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-5,1,1,individuals,Icterus portoricensis,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-6,1,1,individuals,Melanerpes portoricensis,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-7,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-8,2,2,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-9,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-10,1,1,individuals,Mimus polyglottos,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-11,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-12,2,2,individuals,Quiscalus niger,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-13,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-14,9,9,individuals,Estrilda melpoda,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.3,6746-5.3-15,6,6,individuals,Estrilda melpoda,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:33,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-1,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-2,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-3,1,1,individuals,Coccyzus minor,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-4,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-5,1,1,individuals,Falco sparverius,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-6,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-7,1,1,individuals,Mimus polyglottos,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-8,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-9,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-10,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-11,1,1,individuals,Mimus polyglottos,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-12,1,1,individuals,Setophaga americana,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-13,9,9,individuals,Estrilda melpoda,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-14,6,6,individuals,Estrilda melpoda,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-15,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-16,1,1,individuals,Tyrannus caudifasciatus,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6746-5,6746-5.4,6746-5.4-17,2,2,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,18.16894,-66.34584,2/24/15 9:37,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""Fly-over/Volandos""}""",,,,,,,,
6877-1,6877-1.1,6877-1.1-1,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 6:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6877-1,6877-1.1,6877-1.1-2,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 6:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6877-1,6877-1.1,6877-1.1-3,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 6:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6877-1,6877-1.1,6877-1.1-4,1,1,individuals,Coccyzus vieilloti,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 6:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6877-1,6877-1.1,6877-1.1-5,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 6:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6877-1,6877-1.2,6877-1.2-1,3,3,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 6:53,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6877-1,6877-1.2,6877-1.2-2,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 6:53,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6877-1,6877-1.2,6877-1.2-3,1,1,individuals,Todus mexicanus,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 6:53,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6877-1,6877-1.2,6877-1.2-4,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 6:53,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6877-1,6877-1.3,6877-1.3-1,3,3,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 6:57,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6877-1,6877-1.3,6877-1.3-2,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 6:57,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6877-1,6877-1.3,6877-1.3-3,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 6:57,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6877-1,6877-1.3,6877-1.3-4,1,1,individuals,Margarops fuscatus,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 6:57,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6877-1,6877-1.4,6877-1.4-1,2,2,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 7:02,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6877-1,6877-1.4,6877-1.4-2,1,1,individuals,Margarops fuscatus,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 7:02,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6877-1,6877-1.4,6877-1.4-3,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 7:02,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6877-1,6877-1.4,6877-1.4-4,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.16263,-66.68069,2/9/15 7:02,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
